which,label,n,gpd_c,gpd_loc,gpd_scale,gpd_type,KS_D,KS_p_asym,KS_p_boot,KS_D_boot_mean
gpd_tail,POLL_TIMEOUT=20ms (trim 0m),2174,-0.18695348415173074,0.0,27.04762479648914,bounded (xi<0),0.0963841984841258,4.968106481290776e-18,0.0,0.021574020063878797
gpd_tail,POLL_TIMEOUT=3ms (trim 0m),2357,-0.1471115606748375,0.0,25.174186396771347,bounded (xi<0),0.1360187572066801,1.7025640071207455e-38,0.0,0.019406942397688698
gpd_tail,POLL_TIMEOUT=5ms (trim 0m),110,-1.0829204760235105,0.0,49.19754207930296,bounded (xi<0),0.283309810817592,2.6388222478143365e-08,0.0,0.0910617491163297
