which,label,n,gpd_c,gpd_loc,gpd_scale,gpd_type,KS_D,KS_p_asym,KS_p_boot,KS_D_boot_mean
gpd_tail,POLL_TIMEOUT=20ms (trim 0m),2174,-0.18695348415173074,0.0,27.04762479648914,bounded (xi<0),0.0963841984841258,4.968106481290776e-18,0.0,0.021574020063878797
gpd_tail,POLL_TIMEOUT=3ms (trim 0m),2357,-0.1471115606748375,0.0,25.174186396771347,bounded (xi<0),0.1360187572066801,1.7025640071207455e-38,0.0,0.019406942397688698
gpd_tail,POLL_TIMEOUT=5ms (trim 0m),110,-1.0829204760235105,0.0,49.19754207930296,bounded (xi<0),0.283309810817592,2.6388222478143365e-08,0.0,0.0910617491163297
gpd_tail,POLL_TIMEOUT=15ms (trim 0m),1332,-0.21892076856587409,0.0,21.577933406433417,bounded (xi<0),0.19257642881208234,9.64906954804882e-44,0.0,0.027301441080992167
gpd_tail,POLL_TIMEOUT=10ms (trim 0m),6586,-0.009581192901450427,0.0,18.189815761348612,exponential-like (xi≈0),0.1464064640143735,1.129905946145186e-123,0.0,0.011849613929189023
