"Time","avg_over_time(
  (sum(consumer_total_lag))[20m:]
)
"
2026-06-22 01:51:00,68.4
2026-06-22 01:51:15,69.7
2026-06-22 01:51:30,68.2
2026-06-22 01:51:45,68.3
2026-06-22 01:52:00,68.7
2026-06-22 01:52:15,69.0
2026-06-22 01:52:30,69.5
2026-06-22 01:52:45,71.2
2026-06-22 01:53:00,72.9
2026-06-22 01:53:15,72.2
2026-06-22 01:53:30,72.8
2026-06-22 01:53:45,73.7
2026-06-22 01:54:00,76.8
2026-06-22 01:54:15,78.6
2026-06-22 01:54:30,79.3
2026-06-22 01:54:45,80.3
2026-06-22 01:55:00,81.2
2026-06-22 01:55:15,82.3
2026-06-22 01:55:30,82.9
2026-06-22 01:55:45,84
2026-06-22 01:56:00,85.4
2026-06-22 01:56:15,85.8
2026-06-22 01:56:30,88.6
2026-06-22 01:56:45,88.8
2026-06-22 01:57:00,89.1
2026-06-22 01:57:15,90.0
2026-06-22 01:57:30,90.1
2026-06-22 01:57:45,90.3
2026-06-22 01:58:00,91.8
2026-06-22 01:58:15,92.3
2026-06-22 01:58:30,92.7
2026-06-22 01:58:45,93.2
2026-06-22 01:59:00,94.1
2026-06-22 01:59:15,94.8
2026-06-22 01:59:30,94.7
2026-06-22 01:59:45,95.3
2026-06-22 02:00:00,95.6
2026-06-22 02:00:15,95.7
2026-06-22 02:00:30,96.0
2026-06-22 02:00:45,96.4
2026-06-22 02:01:00,96.4
2026-06-22 02:01:15,97.1
2026-06-22 02:01:30,97.4
2026-06-22 02:01:45,97.5
2026-06-22 02:02:00,97.3
2026-06-22 02:02:15,97.4
2026-06-22 02:02:30,100
2026-06-22 02:02:45,100
2026-06-22 02:03:00,101
2026-06-22 02:03:15,101
2026-06-22 02:03:30,99.6
2026-06-22 02:03:45,98.3
2026-06-22 02:04:00,97.0
2026-06-22 02:04:15,97.0
2026-06-22 02:04:30,97.0
2026-06-22 02:04:45,97.0
2026-06-22 02:05:00,97.0
2026-06-22 02:05:15,97.0
2026-06-22 02:05:30,97.0
2026-06-22 02:05:45,97.0
2026-06-22 02:06:00,97.0
