timestamp_epoch,seconds_from_start,labels_json,value
1789192145.897,-6.890296936035156e-05,{},0
1789192147.897,1.9999310970306396,{},0
1789192149.897,3.9999310970306396,{},572.595356
1789192151.897,5.99993109703064,{},1080.6740013333333
1789192153.897,7.99993109703064,{},1644.6791173333334
1789192155.897,9.99993109703064,{},2654.1856733333334
1789192157.897,11.99993109703064,{},2853.169673333333
1789192159.897,13.99993109703064,{},3788.60956
1789192161.897,15.99993109703064,{},4416.68386
1789192163.897,17.99993109703064,{},5013.658528
1789192165.897,19.99993109703064,{},5857.759730666667
1789192167.897,21.99993109703064,{},6295.935730666666
1789192169.897,23.99993109703064,{},7071.328304000001
1789192171.897,25.99993109703064,{},7754.149784
1789192173.897,27.99993109703064,{},8384.409790666667
1789192175.897,29.99993109703064,{},9008.44
1789192177.897,31.99993109703064,{},9008.44
1789192179.897,33.99993109703064,{},8998.8
1789192181.897,35.99993109703064,{},9002
1789192183.897,37.99993109703064,{},8999.439999999999
1789192185.897,39.99993109703064,{},9005.880000000001
1789192187.897,41.99993109703064,{},9005.880000000001
1789192189.897,43.99993109703064,{},8999.720000000001
1789192191.897,45.99993109703064,{},9015.32
1789192193.897,47.99993109703064,{},9016.44
1789192195.897,49.99993109703064,{},9003.52
1789192197.897,51.99993109703064,{},9003.52
1789192199.897,53.99993109703064,{},8999.880000000001
1789192201.897,55.99993109703064,{},8998.880000000001
1789192203.897,57.99993109703064,{},9000.400000000001
1789192205.897,59.99993109703064,{},9001.560000000001
1789192207.897,61.99993109703064,{},9001.560000000001
1789192209.897,63.99993109703064,{},9001.76
1789192211.897,65.99993109703064,{},9001.84
1789192213.897,67.99993109703064,{},9000.04
1789192215.897,69.99993109703064,{},8995.720000000001
1789192217.897,71.99993109703064,{},8995.720000000001
1789192219.897,73.99993109703064,{},8993.2
1789192221.897,75.99993109703064,{},8982.52
1789192223.897,77.99993109703064,{},8984.92
1789192225.897,79.99993109703064,{},8998.84
1789192227.897,81.99993109703064,{},8998.84
1789192229.897,83.99993109703064,{},9000.92
1789192231.897,85.99993109703064,{},8999.84
1789192233.897,87.99993109703064,{},9000.76
1789192235.897,89.99993109703064,{},8997.92
