timestamp_epoch,seconds_from_start,labels_json,value
1789192461.897,315.99993109703064,{},49.38583488760186
1789192463.897,317.99993109703064,{},48.94488022047913
1789192465.897,319.99993109703064,{},86.35696202531437
1789192467.897,321.99993109703064,{},112.70993071593591
1789192469.897,323.99993109703064,{},48.542159763313585
1789192471.897,325.99993109703064,{},45.970132325141755
1789192473.897,327.99993109703064,{},45.559025608994396
1789192475.897,329.99993109703064,{},NaN
1789192477.897,331.99993109703064,{},NaN
1789192479.897,333.99993109703064,{},NaN
1789192481.897,335.99993109703064,{},NaN
1789192483.897,337.99993109703064,{},NaN
1789192485.897,339.99993109703064,{},NaN
1789192487.897,341.99993109703064,{},NaN
1789192489.897,343.99993109703064,{},NaN
1789192491.897,345.99993109703064,{},NaN
1789192493.897,347.99993109703064,{},NaN
1789192495.897,349.99993109703064,{},NaN
1789192497.897,351.99993109703064,{},NaN
1789192499.897,353.99993109703064,{},NaN
1789192501.897,355.99993109703064,{},NaN
1789192503.897,357.99993109703064,{},NaN
1789192505.897,359.99993109703064,{},NaN
1789192507.897,361.99993109703064,{},NaN
1789192509.897,363.99993109703064,{},NaN
1789192511.897,365.99993109703064,{},NaN
1789192513.897,367.99993109703064,{},NaN
1789192515.897,369.99993109703064,{},NaN
1789192517.897,371.99993109703064,{},NaN
1789192519.897,373.99993109703064,{},NaN
