timestamp_epoch,seconds_from_start,labels_json,value
1789192155.897,9.99993109703064,{},1.9413176746250786
1789192157.897,11.99993109703064,{},2.7925761199176184
1789192159.897,13.99993109703064,{},2.0810357976447382
1789192161.897,15.99993109703064,{},2.0360298468803233
1789192163.897,17.99993109703064,{},2.009618898286451
1789192165.897,19.99993109703064,{},1.891302022588895
1789192167.897,21.99993109703064,{},1.994728895190327
1789192169.897,23.99993109703064,{},2.2821683983610903
1789192171.897,25.99993109703064,{},2.2084634527598124
1789192173.897,27.99993109703064,{},2.2293690277065252
1789192175.897,29.99993109703064,{},2.118023937215582
1789192177.897,31.99993109703064,{},2.1948008918897135
1789192179.897,33.99993109703064,{},5.981063844089032
1789192181.897,35.99993109703064,{},7.122413240782206
1789192183.897,37.99993109703064,{},7.976690018135912
1789192185.897,39.99993109703064,{},7.862607777551038
1789192187.897,41.99993109703064,{},7.801730263625381
1789192189.897,43.99993109703064,{},7.997167604369428
1789192191.897,45.99993109703064,{},7.977119269809357
1789192193.897,47.99993109703064,{},7.888566051000477
1789192195.897,49.99993109703064,{},8.28063969996845
1789192197.897,51.99993109703064,{},8.771726999061777
1789192199.897,53.99993109703064,{},9.40274001859902
1789192201.897,55.99993109703064,{},9.514065586021601
1789192203.897,57.99993109703064,{},9.44090218658377
1789192205.897,59.99993109703064,{},5.4200625578219315
1789192207.897,61.99993109703064,{},3.7725320738882386
1789192209.897,63.99993109703064,{},7.495130711362863
1789192211.897,65.99993109703064,{},8.385590780670471
1789192213.897,67.99993109703064,{},8.909637108600782
1789192215.897,69.99993109703064,{},8.628336281140845
1789192217.897,71.99993109703064,{},8.779798912850392
1789192219.897,73.99993109703064,{},9.172013008939203
1789192221.897,75.99993109703064,{},9.183170405638883
1789192223.897,77.99993109703064,{},9.144783897006233
1789192225.897,79.99993109703064,{},8.743858216341692
1789192227.897,81.99993109703064,{},8.530039822242742
1789192229.897,83.99993109703064,{},8.55676618775481
1789192231.897,85.99993109703064,{},8.606918266964339
1789192233.897,87.99993109703064,{},8.402698715762147
1789192235.897,89.99993109703064,{},5.605512138564614
1789192237.897,91.99993109703064,{},4.75519046195446
1789192239.897,93.99993109703064,{},8.668145958809008
1789192241.897,95.99993109703064,{},9.466906433087766
1789192243.897,97.99993109703064,{},9.990704873048134
1789192245.897,99.99993109703064,{},9.777078158653994
1789192247.897,101.99993109703064,{},9.993365954434346
1789192249.897,103.99993109703064,{},10.449607160970574
1789192251.897,105.99993109703064,{},10.647890830995248
1789192253.897,107.99993109703064,{},10.88253866609746
1789192255.897,109.99993109703064,{},11.337089093326338
1789192257.897,111.99993109703064,{},11.304591116203468
1789192259.897,113.99993109703064,{},11.114566764708496
1789192261.897,115.99993109703064,{},11.065808583496556
1789192263.897,117.99993109703064,{},10.672491324976985
1789192265.897,119.99993109703064,{},7.00585405539245
1789192267.897,121.99993109703064,{},5.987719782912853
1789192269.897,123.99993109703064,{},9.521375650558445
1789192271.897,125.99993109703064,{},10.127786719785155
1789192273.897,127.99993109703064,{},10.499818135041386
1789192275.897,129.99993109703064,{},10.066911461085235
1789192277.897,131.99993109703064,{},9.86438524717599
1789192279.897,133.99993109703064,{},9.784580448580058
1789192281.897,135.99993109703064,{},9.899896658934567
1789192283.897,137.99993109703064,{},9.861217750990827
1789192285.897,139.99993109703064,{},9.716980712726755
1789192287.897,141.99993109703064,{},9.800259680202052
1789192289.897,143.99993109703064,{},10.04752115759404
1789192291.897,145.99993109703064,{},10.075930684354189
1789192293.897,147.99993109703064,{},9.76777984057849
1789192295.897,149.99993109703064,{},5.781159246795512
1789192297.897,151.99993109703064,{},4.829857790251794
1789192299.897,153.99993109703064,{},10.13689088912106
1789192301.897,155.99993109703064,{},11.313189045818058
1789192303.897,157.99993109703064,{},12.131574734520356
1789192305.897,159.99993109703064,{},11.943133443353634
1789192307.897,161.99993109703064,{},11.995620476940745
1789192309.897,163.99993109703064,{},12.955026407981078
1789192311.897,165.99993109703064,{},13.190340896459425
1789192313.897,167.99993109703064,{},13.407270158226584
1789192315.897,169.99993109703064,{},13.514233571780633
1789192317.897,171.99993109703064,{},13.36652130276843
1789192319.897,173.99993109703064,{},13.332472091303535
1789192321.897,175.99993109703064,{},13.21010260317121
1789192323.897,177.99993109703064,{},12.909120748005131
1789192325.897,179.99993109703064,{},7.991959336202469
1789192327.897,181.99993109703064,{},6.267153805025842
1789192329.897,183.99993109703064,{},11.068155976188883
1789192331.897,185.99993109703064,{},12.102643177695876
1789192333.897,187.99993109703064,{},12.885468915911018
1789192335.897,189.99993109703064,{},11.456442831215972
1789192337.897,191.99993109703064,{},10.969346885736156
1789192339.897,193.99993109703064,{},11.257294995621894
1789192341.897,195.99993109703064,{},11.386673664453172
1789192343.897,197.99993109703064,{},11.522310061191027
1789192345.897,199.99993109703064,{},11.435702158407329
1789192347.897,201.99993109703064,{},11.247082375555292
1789192349.897,203.99993109703064,{},11.369069306578751
1789192351.897,205.99993109703064,{},11.469487865350267
1789192353.897,207.99993109703064,{},11.162209026444282
1789192355.897,209.99993109703064,{},6.383374360245806
1789192357.897,211.99993109703064,{},4.581128512124289
1789192359.897,213.99993109703064,{},9.24270617248778
1789192361.897,215.99993109703064,{},10.332508808769619
1789192363.897,217.99993109703064,{},11.03446439034784
1789192365.897,219.99993109703064,{},10.933819043335367
1789192367.897,221.99993109703064,{},10.982579142186449
1789192369.897,223.99993109703064,{},11.490123281344369
1789192371.897,225.99993109703064,{},11.617050007551324
1789192373.897,227.99993109703064,{},11.675840054062224
1789192375.897,229.99993109703064,{},11.856027291383489
1789192377.897,231.99993109703064,{},12.042617879240451
1789192379.897,233.99993109703064,{},12.028533652557666
1789192381.897,235.99993109703064,{},12.231771159034466
1789192383.897,237.99993109703064,{},12.252774402051255
1789192385.897,239.99993109703064,{},9.161912885855946
1789192387.897,241.99993109703064,{},7.830899459536848
1789192389.897,243.99993109703064,{},12.978275292430864
1789192391.897,245.99993109703064,{},14.216486817221048
1789192393.897,247.99993109703064,{},15.115098247029975
1789192395.897,249.99993109703064,{},14.647929941974295
1789192397.897,251.99993109703064,{},14.758116897561148
1789192399.897,253.99993109703064,{},14.639662657240741
1789192401.897,255.99993109703064,{},14.527525463497875
1789192403.897,257.99993109703064,{},14.36463597687163
1789192405.897,259.99993109703064,{},14.59538147723703
1789192407.897,261.99993109703064,{},14.236550948276628
1789192409.897,263.99993109703064,{},13.57230963093115
1789192411.897,265.99993109703064,{},13.573713623270491
1789192413.897,267.99993109703064,{},13.127617601758237
1789192415.897,269.99993109703064,{},7.5920592014889
1789192417.897,271.99993109703064,{},5.417607223476298
1789192419.897,273.99993109703064,{},10.38469249103424
1789192421.897,275.99993109703064,{},11.373519501849373
1789192423.897,277.99993109703064,{},12.249020948592031
1789192425.897,279.99993109703064,{},11.78670156648549
1789192427.897,281.99993109703064,{},11.826474473299145
1789192429.897,283.99993109703064,{},11.74522598769603
1789192431.897,285.99993109703064,{},11.822185093515463
1789192433.897,287.99993109703064,{},11.797722848838761
1789192435.897,289.99993109703064,{},11.761593291031735
1789192437.897,291.99993109703064,{},11.830250776020629
1789192439.897,293.99993109703064,{},11.59493175132292
1789192441.897,295.99993109703064,{},11.491283549648582
1789192443.897,297.99993109703064,{},11.337791899037928
1789192445.897,299.99993109703064,{},6.804344066376058
1789192447.897,301.99993109703064,{},4.701858509427027
1789192449.897,303.99993109703064,{},4.729810035061308
1789192451.897,305.99993109703064,{},4.7188734364713625
1789192453.897,307.99993109703064,{},4.6863796406288465
1789192455.897,309.99993109703064,{},4.66507634805016
1789192457.897,311.99993109703064,{},4.653162487137199
1789192459.897,313.99993109703064,{},4.022050362600015
1789192461.897,315.99993109703064,{},3.9700904553364817
1789192463.897,317.99993109703064,{},3.721739488531071
1789192465.897,319.99993109703064,{},4.814092350760159
