timestamp_epoch,seconds_from_start,labels_json,value
1789192151.897,5.99993109703064,{},15.315952745794284
1789192153.897,7.99993109703064,{},15.266480151067997
1789192155.897,9.99993109703064,{},15.45887066075074
1789192157.897,11.99993109703064,{},15.509827749947286
1789192159.897,13.99993109703064,{},15.398256493511182
1789192161.897,15.99993109703064,{},15.38659929082375
1789192163.897,17.99993109703064,{},15.375394997195208
1789192165.897,19.99993109703064,{},15.334085901932685
1789192167.897,21.99993109703064,{},15.346963866085757
1789192169.897,23.99993109703064,{},15.387859008599944
1789192171.897,25.99993109703064,{},15.375397452229434
1789192173.897,27.99993109703064,{},15.387066889808096
1789192175.897,29.99993109703064,{},15.368593989192147
1789192177.897,31.99993109703064,{},15.353919069333237
1789192179.897,33.99993109703064,{},15.726999954879753
1789192181.897,35.99993109703064,{},15.825193271050773
1789192183.897,37.99993109703064,{},15.901935248017914
1789192185.897,39.99993109703064,{},15.874528744681818
1789192187.897,41.99993109703064,{},15.87191089453533
1789192189.897,43.99993109703064,{},15.905689078186798
1789192191.897,45.99993109703064,{},15.90623548492717
1789192193.897,47.99993109703064,{},15.89174830702348
1789192195.897,49.99993109703064,{},15.952273388566443
1789192197.897,51.99993109703064,{},16.052356385945345
1789192199.897,53.99993109703064,{},16.153468110369342
1789192201.897,55.99993109703064,{},16.180416965757694
1789192203.897,57.99993109703064,{},16.179103776171193
1789192205.897,59.99993109703064,{},15.758076153497127
1789192207.897,61.99993109703064,{},15.599336866100241
1789192209.897,63.99993109703064,{},15.999424769130313
1789192211.897,65.99993109703064,{},16.09461806237673
1789192213.897,67.99993109703064,{},16.150515285355503
1789192215.897,69.99993109703064,{},16.105372546568322
1789192217.897,71.99993109703064,{},16.12801227214739
1789192219.897,73.99993109703064,{},16.214895733026033
1789192221.897,75.99993109703064,{},16.213443256676264
1789192223.897,77.99993109703064,{},16.206462955079388
1789192225.897,79.99993109703064,{},16.166197733489643
1789192227.897,81.99993109703064,{},16.12544272759117
1789192229.897,83.99993109703064,{},16.12242189573608
1789192231.897,85.99993109703064,{},16.120864544319602
1789192233.897,87.99993109703064,{},16.11121455448233
1789192235.897,89.99993109703064,{},15.855785961238617
1789192237.897,91.99993109703064,{},15.779961905335513
1789192239.897,93.99993109703064,{},16.20198780391225
1789192241.897,95.99993109703064,{},16.28675560665214
1789192243.897,97.99993109703064,{},16.34745810212432
1789192245.897,99.99993109703064,{},16.304513083139955
1789192247.897,101.99993109703064,{},16.334359393662478
