run_id,traffic_mode,skew_fraction,skew_partitions,n_msgs,hot_partition,hot_partition_p99_mean_ms,hot_consumer,hot_consumer_p99_ms,p99_ms_overall,viol_rate_overall,throughput_overall,skew_ratio_overall
20260223_232437_skew,skew,0.3,0,7734,0,291500.7509978612,consumer-sts-0,563126.6057825089,551185.7515072823,0.36966640806827,2.7425531914893617,15.841737781225756
20260223_235807_skew,skew,0.8,0,2342,0,510065.30815812777,consumer-sts-3,985594.8572230339,982790.9035849574,0.6720751494449189,1.4729559748427672,35.99487617421008
20260224_003023_balanced,balanced,,,3966,58,177.6871919631958,consumer-sts-2,1150.6386375427237,868.6545133590697,0.01638930912758447,2.873913043478261,1.2254160363086235
20260224_010612_skew,skew,0.3,0,4571,0,174824.51075081315,consumer-sts-5,337526.0340547563,331353.20920944214,0.36031502953401884,2.720833333333333,15.23955370816014
