t_bucket,n,p99_ms,max_ms,viol_rate,throughput,skew_ratio,hot_part_p99_ms,run_id,label,traffic_mode,skew_fraction,skew_partitions,hot_partition,hot_consumer
840,92.0,174809.32381391525,174831.08043670654,0.30434782608695654,3.066666666666667,8.608695652173914,174827.0160126686,20260224_010612_skew,20260224_010612_skew | tm=skew sf=0.30 sp=0,skew,0.3,0,0,consumer-sts-5
870,87.0,182384.93965625766,182828.57871055603,0.3103448275862069,2.9,11.781609195402298,182704.77246284485,20260224_010612_skew,20260224_010612_skew | tm=skew sf=0.30 sp=0,skew,0.3,0,0,consumer-sts-5
900,88.0,188527.44332313535,188546.65660858157,0.36363636363636365,2.933333333333333,8.795454545454545,188542.90228843692,20260224_010612_skew,20260224_010612_skew | tm=skew sf=0.30 sp=0,skew,0.3,0,0,consumer-sts-5
930,72.0,195870.13288974762,195915.6403541565,0.3472222222222222,2.4,9.0,195904.74420070648,20260224_010612_skew,20260224_010612_skew | tm=skew sf=0.30 sp=0,skew,0.3,0,0,consumer-sts-5
960,97.0,199393.22637557983,199403.69176864624,0.41237113402061853,3.2333333333333334,13.45360824742268,199400.6393623352,20260224_010612_skew,20260224_010612_skew | tm=skew sf=0.30 sp=0,skew,0.3,0,0,consumer-sts-5
990,82.0,207875.7233762741,207972.3744392395,0.35365853658536583,2.7333333333333334,9.5,207950.8964252472,20260224_010612_skew,20260224_010612_skew | tm=skew sf=0.30 sp=0,skew,0.3,0,0,consumer-sts-5
1020,80.0,214875.5478835106,216472.16248512268,0.4,2.6666666666666665,10.0,216088.16656827927,20260224_010612_skew,20260224_010612_skew | tm=skew sf=0.30 sp=0,skew,0.3,0,0,consumer-sts-5
1050,71.0,221761.23559474945,221897.56298065183,0.3380281690140845,2.3666666666666667,7.661971830985915,221866.4024353027,20260224_010612_skew,20260224_010612_skew | tm=skew sf=0.30 sp=0,skew,0.3,0,0,consumer-sts-5
1080,82.0,228307.62622356418,228333.370923996,0.25609756097560976,2.7333333333333334,8.0,228328.603386879,20260224_010612_skew,20260224_010612_skew | tm=skew sf=0.30 sp=0,skew,0.3,0,0,consumer-sts-5
1110,99.0,234097.28089809418,234107.51080513,0.32323232323232326,3.3,7.727272727272727,234105.8406162262,20260224_010612_skew,20260224_010612_skew | tm=skew sf=0.30 sp=0,skew,0.3,0,0,consumer-sts-5
1140,93.0,240453.41446876526,241058.13550949097,0.3225806451612903,3.1,9.806451612903226,240939.82052326202,20260224_010612_skew,20260224_010612_skew | tm=skew sf=0.30 sp=0,skew,0.3,0,0,consumer-sts-5
1170,98.0,248273.86534690857,248327.49223709104,0.32653061224489793,3.2666666666666666,8.26530612244898,248318.09370994565,20260224_010612_skew,20260224_010612_skew | tm=skew sf=0.30 sp=0,skew,0.3,0,0,consumer-sts-5
1200,72.0,251297.62282133105,253181.85925483704,0.2361111111111111,2.4,5.666666666666667,252889.9353003502,20260224_010612_skew,20260224_010612_skew | tm=skew sf=0.30 sp=0,skew,0.3,0,0,consumer-sts-5
1230,81.0,258292.51751899716,259206.96663856503,0.2839506172839506,2.7,7.901234567901235,259035.50742864606,20260224_010612_skew,20260224_010612_skew | tm=skew sf=0.30 sp=0,skew,0.3,0,0,consumer-sts-5
1260,78.0,265751.5619421005,265803.01308631897,0.34615384615384615,2.6,10.717948717948717,265788.9809560776,20260224_010612_skew,20260224_010612_skew | tm=skew sf=0.30 sp=0,skew,0.3,0,0,consumer-sts-5
1290,79.0,270326.18097782135,270616.81294441223,0.34177215189873417,2.6333333333333333,10.367088607594937,270542.29192733765,20260224_010612_skew,20260224_010612_skew | tm=skew sf=0.30 sp=0,skew,0.3,0,0,consumer-sts-5
1320,95.0,276527.6458263397,276639.9042606354,0.35789473684210527,3.1666666666666665,11.221052631578948,276610.0482940674,20260224_010612_skew,20260224_010612_skew | tm=skew sf=0.30 sp=0,skew,0.3,0,0,consumer-sts-5
1350,90.0,283479.4397544861,283573.19235801697,0.4111111111111111,3.0,9.966666666666667,283550.01755714417,20260224_010612_skew,20260224_010612_skew | tm=skew sf=0.30 sp=0,skew,0.3,0,0,consumer-sts-5
1380,79.0,288909.7614812851,290561.08832359314,0.46835443037974683,2.6333333333333333,12.151898734177214,290074.1586136818,20260224_010612_skew,20260224_010612_skew | tm=skew sf=0.30 sp=0,skew,0.3,0,0,consumer-sts-5
1410,81.0,294271.53992652893,294310.8685016632,0.38271604938271603,2.7,11.666666666666666,294298.08671474457,20260224_010612_skew,20260224_010612_skew | tm=skew sf=0.30 sp=0,skew,0.3,0,0,consumer-sts-5
1440,91.0,301746.71919345856,302876.0178089142,0.24175824175824176,3.033333333333333,6.923076923076923,302712.8968977928,20260224_010612_skew,20260224_010612_skew | tm=skew sf=0.30 sp=0,skew,0.3,0,0,consumer-sts-5
1470,75.0,308246.8126678467,308301.1417388916,0.4533333333333333,2.5,9.52,308286.45820617676,20260224_010612_skew,20260224_010612_skew | tm=skew sf=0.30 sp=0,skew,0.3,0,0,consumer-sts-5
1500,103.0,312067.8585720062,312079.1552066803,0.36893203883495146,3.433333333333333,10.854368932038836,312076.71439647675,20260224_010612_skew,20260224_010612_skew | tm=skew sf=0.30 sp=0,skew,0.3,0,0,consumer-sts-5
1530,84.0,320590.84709882736,320706.3252925873,0.38095238095238093,2.8,12.202380952380953,320672.93400764465,20260224_010612_skew,20260224_010612_skew | tm=skew sf=0.30 sp=0,skew,0.3,0,0,consumer-sts-5
1560,94.0,326786.04835510254,327358.5906028748,0.35106382978723405,3.1333333333333333,9.191489361702127,327216.99413299566,20260224_010612_skew,20260224_010612_skew | tm=skew sf=0.30 sp=0,skew,0.3,0,0,consumer-sts-5
1590,89.0,333490.63596725464,333505.67293167114,0.3595505617977528,2.966666666666667,9.393258426966293,333502.08456516266,20260224_010612_skew,20260224_010612_skew | tm=skew sf=0.30 sp=0,skew,0.3,0,0,consumer-sts-5
1620,83.0,337526.03405475616,339178.6997318268,0.46987951807228917,2.7666666666666666,10.084337349397591,338654.68378543854,20260224_010612_skew,20260224_010612_skew | tm=skew sf=0.30 sp=0,skew,0.3,0,0,consumer-sts-5
1650,44.0,344268.02686214447,344791.30959510803,0.4318181818181818,1.4666666666666666,8.181818181818182,344620.9384727478,20260224_010612_skew,20260224_010612_skew | tm=skew sf=0.30 sp=0,skew,0.3,0,0,consumer-sts-5
