pod,traffic_mode,topics,window_total,window_viol,msg_rate_window,lat_window_seconds,lat_count_window,lat_p95_ms,lat_p99_ms,cpu_percent,mem_percent,uptime_sec,total_lag,max_lag,lag_skew_ratio,consumed_total,file,viol_rate,t_bucket
consumer-sts-0,skew,B0-R100-20260223-232853_0,449,36,7.483333,30.0,240,931.02,1614.376,10.9,14.6,1081.016,5.0,2.0,3.2,8436,consumer_metrics_run-20260223-232853_consumer-sts-0.csv,0.0801781737193764,1080
consumer-sts-0,skew,B0-R100-20260223-232853_0,483,31,8.05,30.0,243,910.845,1614.54,11.4,14.6,1111.043,2.0,1.0,4.0,8679,consumer_metrics_run-20260223-232853_consumer-sts-0.csv,0.06418219461697723,1110
consumer-sts-0,skew,B0-R100-20260223-232853_0,502,27,8.366667,30.0,258,777.985,1578.023,9.9,14.6,1141.071,8.0,3.0,3.0,8937,consumer_metrics_run-20260223-232853_consumer-sts-0.csv,0.053784860557768925,1140
consumer-sts-0,skew,B0-R100-20260223-232853_0,464,29,7.733333,30.0,205,1254.742,1760.784,10.0,14.6,1171.099,6.0,2.0,2.666667,9142,consumer_metrics_run-20260223-232853_consumer-sts-0.csv,0.0625,1170
consumer-sts-0,skew,B0-R100-20260223-232853_0,465,36,7.75,30.0,260,1326.339,1872.272,9.8,14.6,1201.128,13.0,5.0,3.076923,9402,consumer_metrics_run-20260223-232853_consumer-sts-0.csv,0.07741935483870968,1200
consumer-sts-0,skew,B0-R100-20260223-232853_0,484,45,8.066667,30.0,224,1618.746,2404.81,9.5,14.6,1231.159,11.0,3.0,2.181818,9626,consumer_metrics_run-20260223-232853_consumer-sts-0.csv,0.09297520661157024,1230
consumer-sts-0,skew,B0-R100-20260223-232853_0,448,46,7.466667,30.0,224,1414.152,1877.297,9.8,14.6,1261.187,5.0,2.0,3.2,9850,consumer_metrics_run-20260223-232853_consumer-sts-0.csv,0.10267857142857142,1260
consumer-sts-0,skew,B0-R100-20260223-232853_0,450,45,7.5,30.0,225,1067.895,1489.237,11.3,14.6,1291.215,5.0,2.0,3.2,10075,consumer_metrics_run-20260223-232853_consumer-sts-0.csv,0.1,1290
consumer-sts-0,skew,B0-R100-20260223-232853_0,460,45,7.666667,30.0,233,1085.992,1613.037,8.0,14.6,1321.243,8.0,4.0,4.0,10308,consumer_metrics_run-20260223-232853_consumer-sts-0.csv,0.09782608695652174,1320
consumer-sts-0,skew,B0-R100-20260223-232853_0,495,37,8.25,30.0,260,825.896,1075.916,8.2,14.6,1351.273,8.0,3.0,3.0,10568,consumer_metrics_run-20260223-232853_consumer-sts-0.csv,0.07474747474747474,1350
consumer-sts-0,skew,B0-R100-20260223-232853_0,521,26,8.683333,30.0,261,680.978,1884.54,9.5,14.6,1381.303,4.0,1.0,2.0,10829,consumer_metrics_run-20260223-232853_consumer-sts-0.csv,0.04990403071017274,1380
consumer-sts-0,skew,B0-R100-20260223-232853_0,495,27,8.25,30.0,234,1258.226,1681.474,8.7,14.6,1411.332,7.0,3.0,3.428571,11063,consumer_metrics_run-20260223-232853_consumer-sts-0.csv,0.05454545454545454,1410
consumer-sts-0,skew,B0-R100-20260223-232853_0,489,40,8.15,30.0,253,1483.761,2056.287,8.5,14.6,1441.359,8.0,2.0,2.0,11316,consumer_metrics_run-20260223-232853_consumer-sts-0.csv,0.081799591002045,1440
consumer-sts-0,skew,B0-R100-20260223-232853_0,498,34,8.3,30.0,245,650.891,1491.441,9.4,14.6,1471.387,5.0,2.0,3.2,11561,consumer_metrics_run-20260223-232853_consumer-sts-0.csv,0.06827309236947791,1470
consumer-sts-0,skew,B0-R100-20260223-232853_0,472,30,7.866667,30.0,227,1316.371,1761.369,9.7,14.6,1501.415,6.0,2.0,2.666667,11788,consumer_metrics_run-20260223-232853_consumer-sts-0.csv,0.0635593220338983,1500
consumer-sts-0,skew,B0-R100-20260223-232853_0,450,30,7.5,30.0,220,708.342,1987.709,8.9,14.6,1531.443,7.0,3.0,3.428571,12008,consumer_metrics_run-20260223-232853_consumer-sts-0.csv,0.06666666666666667,1530
consumer-sts-0,skew,B0-R100-20260223-232853_0,473,26,7.883333,30.0,253,1098.319,2053.178,10.3,14.6,1561.474,6.0,2.0,2.666667,12261,consumer_metrics_run-20260223-232853_consumer-sts-0.csv,0.05496828752642706,1560
consumer-sts-0,skew,B0-R100-20260223-232853_0,482,29,8.033333,30.0,229,1258.866,1831.935,10.6,14.6,1591.505,9.0,3.0,2.666667,12490,consumer_metrics_run-20260223-232853_consumer-sts-0.csv,0.06016597510373444,1590
consumer-sts-1,skew,B0-R100-20260223-232853_0,129,8,2.15,30.0,129,1002.927,3182.63,75.0,13.4,30.005,0.0,0.0,0.0,129,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.06201550387596899,30
consumer-sts-1,skew,B0-R100-20260223-232853_0,359,23,5.983333,30.0,230,1070.353,1942.455,50.1,14.7,60.021,8.0,2.0,2.0,359,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.06406685236768803,60
consumer-sts-1,skew,B0-R100-20260223-232853_0,453,21,7.55,30.0,219,379.108,1007.902,51.1,15.2,90.045,3.0,1.0,2.666667,578,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.046357615894039736,90
consumer-sts-1,skew,B0-R100-20260223-232853_0,478,22,7.966667,30.0,258,1059.366,1627.673,47.7,13.3,120.076,8.0,3.0,3.0,836,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.04602510460251046,120
consumer-sts-1,skew,B0-R100-20260223-232853_0,463,37,7.716667,30.0,205,1654.577,2190.887,48.7,11.8,150.096,6.0,2.0,2.666667,1041,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.07991360691144708,150
consumer-sts-1,skew,B0-R100-20260223-232853_0,459,36,7.65,30.0,254,867.721,1326.846,43.7,9.9,180.126,7.0,4.0,4.571429,1295,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.0784313725490196,180
consumer-sts-1,skew,B0-R100-20260223-232853_0,492,17,8.2,30.0,237,217.292,660.311,44.6,10.2,210.157,2.0,1.0,4.0,1532,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.034552845528455285,210
consumer-sts-1,skew,B0-R100-20260223-232853_0,478,19,7.966667,30.0,241,994.428,1498.092,53.8,16.5,240.187,5.0,2.0,3.2,1773,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.0397489539748954,240
consumer-sts-1,skew,B0-R100-20260223-232853_0,507,27,8.45,30.0,266,701.48,1365.001,48.5,15.9,270.218,6.0,2.0,2.666667,2039,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.05325443786982249,270
consumer-sts-1,skew,B0-R100-20260223-232853_0,516,25,8.6,30.0,245,1329.659,1690.496,50.2,15.7,300.246,7.0,4.0,4.571429,2284,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.04844961240310078,300
consumer-sts-1,skew,B0-R100-20260223-232853_0,482,32,8.033333,30.0,234,1173.051,1521.039,49.7,13.3,330.261,6.0,2.0,2.666667,2518,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.06639004149377593,330
consumer-sts-1,skew,B0-R100-20260223-232853_0,495,30,8.25,30.0,261,625.638,1455.192,49.7,14.6,360.264,11.0,4.0,2.909091,2779,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.06060606060606061,360
consumer-sts-1,skew,B0-R100-20260223-232853_0,483,40,8.05,30.0,217,1596.63,2017.57,42.4,16.2,390.294,6.0,2.0,2.666667,2996,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.08281573498964803,390
consumer-sts-1,skew,B0-R100-20260223-232853_0,473,29,7.883333,30.0,256,385.829,591.248,40.3,17.1,420.325,3.0,2.0,5.333333,3252,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.0613107822410148,420
consumer-sts-1,skew,B0-R100-20260223-232853_0,492,17,8.2,30.0,236,1018.8,1529.027,56.0,8.7,450.355,10.0,4.0,3.2,3488,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.034552845528455285,450
consumer-sts-1,skew,B0-R100-20260223-232853_0,470,22,7.833333,30.0,232,646.414,1348.648,48.7,10.9,480.386,6.0,2.0,2.666667,3720,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.04680851063829787,480
consumer-sts-1,skew,B0-R100-20260223-232853_0,477,21,7.95,30.0,245,885.05,1752.158,50.8,14.6,510.4,4.0,2.0,4.0,3965,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.0440251572327044,510
consumer-sts-1,skew,B0-R100-20260223-232853_0,491,18,8.183333,30.0,246,527.742,807.441,50.3,15.7,540.43,10.0,4.0,3.2,4211,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.03665987780040733,540
consumer-sts-1,skew,B0-R100-20260223-232853_0,493,12,8.216667,30.0,245,564.006,1104.397,47.2,13.8,570.432,10.0,4.0,3.2,4456,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.02434077079107505,570
consumer-sts-1,skew,B0-R100-20260223-232853_0,478,32,7.966667,30.0,230,1370.89,1770.868,50.1,15.7,600.462,8.0,3.0,3.0,4686,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.06694560669456066,600
consumer-sts-1,skew,B0-R100-20260223-232853_0,477,38,7.95,30.0,247,872.868,1292.16,49.4,15.6,630.467,10.0,5.0,4.0,4933,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.07966457023060797,630
consumer-sts-1,skew,B0-R100-20260223-232853_0,493,35,8.216667,30.0,244,1214.193,5259.391,41.0,12.0,660.496,5.0,2.0,3.2,5177,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.07099391480730223,660
consumer-sts-1,skew,B0-R100-20260223-232853_0,506,29,8.433333,30.0,262,565.65,1496.371,47.9,18.3,690.526,8.0,4.0,4.0,5439,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.05731225296442688,690
consumer-sts-1,skew,B0-R100-20260223-232853_0,535,24,8.916667,30.0,273,956.173,1539.319,48.2,6.9,720.544,6.0,3.0,4.0,5712,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.044859813084112146,720
consumer-sts-1,skew,B0-R100-20260223-232853_0,516,32,8.6,30.0,243,1184.371,1980.322,56.5,12.7,750.556,7.0,2.0,2.285714,5955,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.06201550387596899,750
consumer-sts-1,skew,B0-R100-20260223-232853_0,451,26,7.516667,30.0,207,675.27,1757.667,49.0,15.2,780.586,3.0,2.0,5.333333,6162,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.057649667405764965,780
consumer-sts-1,skew,B0-R100-20260223-232853_0,444,26,7.4,30.0,237,1243.308,1769.247,47.7,14.5,810.617,6.0,2.0,2.666667,6399,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.05855855855855856,810
consumer-sts-1,skew,B0-R100-20260223-232853_0,497,27,8.283333,30.0,260,779.411,1154.668,50.1,15.7,840.648,8.0,3.0,3.0,6659,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.05432595573440644,840
consumer-sts-1,skew,B0-R100-20260223-232853_0,529,24,8.816667,30.0,269,709.321,1290.23,49.6,14.7,870.655,9.0,4.0,3.555556,6928,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.045368620037807186,870
consumer-sts-1,skew,B0-R100-20260223-232853_0,492,28,8.2,30.0,223,1136.392,1382.352,45.4,11.6,900.686,11.0,4.0,2.909091,7151,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.056910569105691054,900
consumer-sts-1,skew,B0-R100-20260223-232853_0,443,32,7.383333,30.0,220,947.003,1384.542,44.4,11.6,930.717,5.0,2.0,3.2,7371,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.07223476297968397,930
consumer-sts-1,skew,B0-R100-20260223-232853_0,469,40,7.816667,30.0,249,1166.708,1914.429,43.5,16.9,960.728,6.0,2.0,2.666667,7620,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.08528784648187633,960
consumer-sts-1,skew,B0-R100-20260223-232853_0,495,40,8.25,30.0,246,1122.867,1748.353,43.0,8.5,990.759,7.0,3.0,3.428571,7866,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.08080808080808081,990
consumer-sts-1,skew,B0-R100-20260223-232853_0,513,40,8.55,30.0,265,1186.338,1571.719,56.7,11.2,1020.789,14.0,5.0,2.857143,8131,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.07797270955165692,1020
consumer-sts-1,skew,B0-R100-20260223-232853_0,498,35,8.3,30.0,231,807.217,1517.271,52.4,14.3,1050.82,3.0,2.0,5.333333,8362,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.07028112449799197,1050
consumer-sts-1,skew,B0-R100-20260223-232853_0,461,43,7.683333,30.0,230,1663.664,1865.461,50.7,12.7,1080.824,9.0,3.0,2.666667,8592,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.09327548806941431,1080
consumer-sts-1,skew,B0-R100-20260223-232853_0,485,54,8.083333,30.0,254,1362.566,2219.795,50.4,15.4,1110.855,12.0,5.0,3.333333,8846,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.11134020618556702,1110
consumer-sts-1,skew,B0-R100-20260223-232853_0,506,36,8.433333,30.0,251,784.108,1693.174,49.7,15.6,1140.859,10.0,3.0,2.4,9097,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.07114624505928854,1140
consumer-sts-1,skew,B0-R100-20260223-232853_0,532,28,8.866667,30.0,281,826.649,1461.787,46.8,11.7,1170.88,12.0,4.0,2.666667,9378,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.05263157894736842,1170
consumer-sts-1,skew,B0-R100-20260223-232853_0,541,35,9.016667,30.0,260,1100.44,1441.837,44.3,11.7,1200.901,9.0,4.0,3.555556,9638,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.06469500924214418,1200
consumer-sts-1,skew,B0-R100-20260223-232853_0,525,31,8.75,30.0,265,521.977,1311.875,44.1,11.6,1230.909,10.0,5.0,4.0,9903,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.05904761904761905,1230
consumer-sts-1,skew,B0-R100-20260223-232853_0,510,23,8.5,30.0,244,781.312,1256.307,44.0,8.8,1260.939,3.0,1.0,2.666667,10147,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.045098039215686274,1260
consumer-sts-1,skew,B0-R100-20260223-232853_0,521,24,8.683333,30.0,272,700.258,1184.367,55.6,15.6,1290.97,7.0,3.0,3.428571,10419,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.046065259117082535,1290
consumer-sts-1,skew,B0-R100-20260223-232853_0,489,25,8.15,30.0,217,838.331,1284.463,54.6,14.4,1320.985,6.0,3.0,4.0,10636,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.05112474437627812,1320
consumer-sts-1,skew,B0-R100-20260223-232853_0,459,19,7.65,30.0,242,499.504,1164.531,51.9,14.2,1351.016,6.0,3.0,4.0,10878,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.04139433551198257,1350
consumer-sts-1,skew,B0-R100-20260223-232853_0,475,22,7.916667,30.0,233,940.799,1348.815,51.1,15.4,1381.046,7.0,3.0,3.428571,11111,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.04631578947368421,1380
consumer-sts-1,skew,B0-R100-20260223-232853_0,493,40,8.216667,30.0,259,1191.608,1617.814,47.6,13.9,1411.069,12.0,4.0,2.666667,11370,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.08113590263691683,1410
consumer-sts-1,skew,B0-R100-20260223-232853_0,455,36,7.583333,30.0,192,1342.004,1793.029,42.0,16.5,1441.1,9.0,3.0,2.666667,11562,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.07912087912087912,1440
consumer-sts-1,skew,B0-R100-20260223-232853_0,427,26,7.116667,30.0,233,903.182,1497.881,47.0,12.4,1471.101,7.0,3.0,3.428571,11795,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.06088992974238876,1470
consumer-sts-1,skew,B0-R100-20260223-232853_0,472,35,7.866667,30.0,239,978.814,1451.281,48.6,8.4,1501.132,11.0,5.0,3.636364,12034,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.07415254237288135,1500
consumer-sts-1,skew,B0-R100-20260223-232853_0,519,45,8.65,30.0,280,1186.059,1730.168,46.2,10.1,1531.16,14.0,4.0,2.285714,12314,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.08670520231213873,1530
consumer-sts-1,skew,B0-R100-20260223-232853_0,533,51,8.883333,30.0,253,1297.24,1906.614,50.9,15.2,1561.175,6.0,3.0,4.0,12567,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.09568480300187618,1560
consumer-sts-1,skew,B0-R100-20260223-232853_0,490,45,8.166667,30.0,235,1382.795,1680.318,51.6,14.4,1591.19,5.0,2.0,3.2,12802,consumer_metrics_run-20260223-232853_consumer-sts-1.csv,0.09183673469387756,1590
consumer-sts-2,skew,B0-R100-20260223-232853_0,126,22,2.1,30.0,126,2668.528,3815.721,0.0,15.8,30.032,10.0,4.0,2.8,126,consumer_metrics_run-20260223-232853_consumer-sts-2.csv,0.1746031746031746,30
consumer-sts-2,skew,B0-R100-20260223-232853_0,329,30,5.483333,30.0,203,665.555,1254.658,13.7,15.7,60.036,4.0,2.0,3.5,329,consumer_metrics_run-20260223-232853_consumer-sts-2.csv,0.0911854103343465,60
consumer-sts-2,skew,B0-R100-20260223-232853_0,415,25,6.916667,30.0,212,1101.39,1945.546,13.4,15.9,90.067,7.0,2.0,2.0,541,consumer_metrics_run-20260223-232853_consumer-sts-2.csv,0.060240963855421686,90
consumer-sts-2,skew,B0-R100-20260223-232853_0,442,21,7.366667,30.0,229,231.775,902.651,13.4,15.9,120.096,1.0,1.0,7.0,770,consumer_metrics_run-20260223-232853_consumer-sts-2.csv,0.04751131221719457,120
consumer-sts-2,skew,B0-R100-20260223-232853_0,406,7,6.766667,30.0,174,304.777,1008.889,13.6,15.9,150.124,2.0,1.0,3.5,944,consumer_metrics_run-20260223-232853_consumer-sts-2.csv,0.017241379310344827,150
consumer-sts-2,skew,B0-R100-20260223-232853_0,384,11,6.4,30.0,210,595.576,1407.261,14.3,15.9,180.125,4.0,2.0,3.5,1154,consumer_metrics_run-20260223-232853_consumer-sts-2.csv,0.028645833333333332,180
consumer-sts-2,skew,B0-R100-20260223-232853_0,426,24,7.1,30.0,214,959.813,1474.625,13.9,15.9,210.141,5.0,2.0,2.8,1368,consumer_metrics_run-20260223-232853_consumer-sts-2.csv,0.056338028169014086,210
consumer-sts-2,skew,B0-R100-20260223-232853_0,410,22,6.833333,30.0,192,590.544,1013.953,14.8,16.0,240.172,7.0,3.0,3.0,1560,consumer_metrics_run-20260223-232853_consumer-sts-2.csv,0.05365853658536585,240
consumer-sts-2,skew,B0-R100-20260223-232853_0,443,23,7.383333,30.0,251,961.9,1715.47,14.7,13.4,270.201,11.0,5.0,3.181818,1811,consumer_metrics_run-20260223-232853_consumer-sts-2.csv,0.05191873589164785,270
